ad_archive_id,ad_library_url,advertiser,advertiser_canonical,page_id,advertiser_type,days_running,variant_count,platforms,media_type,display_format,primary_text,headline,description,cta_label,destination_url,hook_archetype,format,offer,cta_intent,awareness_stage,driver,funnel,indication,device_named,device_platforms,modality,downtime_handling,proof_asset,price_disclosure,provider_signal,geo_signal,hook_specificity,offer_strength,durability,claim_risk,claim_risk_reason,messaging_match,messaging_match_reason,conf_advertiser_type,conf_hook_archetype,conf_format,conf_offer,conf_cta_intent,conf_awareness_stage,conf_driver,conf_funnel,conf_indication,conf_device_named,conf_modality,conf_downtime_handling,conf_proof_asset,conf_price_disclosure,conf_provider_signal,conf_geo_signal,conf_claim_risk,conf_messaging_match,alt,queries,duplicate_ad_ids,creative_duplicates,thumbnail_file,visual_type,text_overlay,price_on_creative,device_name_on_creative,people,skin_closeup,production,palette,disclaimer_visible,visual_caption,visual_confidence
2595696240803875,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=2595696240803875,Sirens Med Spa,Sirens Med Spa,116322351553470,single_location,261,1,Fac|Ins|Mes|Thr,video,VIDEO,"A GLOWING DUO at Sirens Med Spa! Hear it from our client herself.

Want to experience the magic for yourself? Call now to book your appointment! 📞 732-231-5959
or from our website: https://www.sirensmedspa.com/

Find us at:
📍 56 Union Avenue, Somerville, NJ 08876
📍 148 NJ-31 Suite 201, Flemington, NJ

✨ New client specials available - $149 Diamond Glow Facial, $99 first-time IV infusion.

#SirensMedSpa #BBL #MOXI #LaserTreatment #SkinRejuvenation #GlowUp #Skincare",,,Book now,https://www.sirensmedspa.com/services/bbl-and-moxi-treatment/,social_proof,testimonial_ugc,first_treatment_price,book_appointment,product_aware,social_proof,mid_consideration,general_glow,yes,bbl|moxi,hybrid_multiple,not_mentioned,patient_testimonial,exact_price,none,city_or_neighborhood_named,0,2,2,unclear,client testimonial video ('Hear it from our client herself') with no results-may-vary disclaimer; 'experience the magic',drifts,"ad BBL/Moxi duo with $149 DiamondGlow/$99 IV specials; BBL & Moxi page has no offer, specials absent",0.7,0.6,0.8,0.45,0.85,0.6,0.6,0.5,0.8,0.95,0.85,0.9,0.85,0.85,0.9,0.95,0.45,0.6,"{""hook_archetype"": [""bold_claim"", 0.3], ""offer"": [""no_offer"", 0.4], ""cta_intent"": [""call_now"", 0.3], ""awareness_stage"": [""solution_aware"", 0.3], ""driver"": [""transformation"", 0.35], ""funnel"": [""bottom_retargeting"", 0.35], ""claim_risk"": [""no"", 0.4]}",skin resurfacing,,0,thumbs/2595696240803875.jpg,treatment_in_progress,light,no,yes,one,no,clinic_real,dark_moody,no,"Gloved hand with handpiece on patient in goggles, Moxi/BBL Session label",0.9
1924623095113839,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=1924623095113839,Sirens Med Spa,Sirens Med Spa,116322351553470,single_location,188,1,Fac|Ins|Mes|Thr,video,VIDEO,"You don’t have to wait until spring for your skin to feel radiant again.

At Sirens Med Spa, we use Opus Plasma to essentially hit the reset button. This advanced treatment works hard to restore serious radiance, boost firmness, and leave you with that smooth texture we all crave. It’s transformative.

Ready to trade winter dullness for undeniable brightness? Book your consultation with our expert medical team about a custom skin plan at our Somerville location.

Or give us a call at 732-231-5959

#SirensMedSpa #OpusPlasma #WinterSkin #SkinRejuvenation #NJMedSpa SomervilleNJ FlemingtonNJ AdvancedAesthetics",,,Book now,https://www.sirensmedspa.com/services/opus-skin-rejuvenation/,problem_callout,problem_solution,no_offer,book_appointment,product_aware,transformation,cold_prospecting,general_glow,yes,opus,unspecified,not_mentioned,none,none,licensed_generic,city_or_neighborhood_named,0,0,0,no,,holds,ad Opus Plasma; page Opus Skin Rejuvenation treatment page,0.7,0.45,0.65,0.95,0.85,0.9,0.7,0.55,0.6,0.95,0.7,0.9,0.9,0.95,0.8,0.9,0.6,0.95,"{""hook_archetype"": [""bold_claim"", 0.3], ""funnel"": [""mid_consideration"", 0.4], ""indication"": [""laxity_tightening"", 0.25], ""claim_risk"": [""unclear"", 0.35]}",Opus Plasma,,0,thumbs/1924623095113839.jpg,lifestyle_model,heavy,no,yes,one,yes,template_graphic,pastel_soft,no,Model's eye close-up with Winter Can Be Tough Opus Plasma text,0.75
785080190610159,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=785080190610159,"Hillelson-Whipple clinic, Plastic Surgery and Orthopaedics","Hillelson-Whipple clinic, Plastic Surgery and Orthopaedics",715761651796810,single_location,402,1,Fac|Ins|Aud|Mes|Thr,video,VIDEO,"✨ See Dr. Hillelson in Action with Morpheus8! ✨

Watch as Dr. Ruth Hillelson demonstrates the transformative power of Morpheus8 on a patient looking to smooth and tighten her face and neck. Morpheus8 is a cutting-edge, non-invasive treatment that uses radiofrequency energy to rejuvenate and lift the skin, targeting fine lines, wrinkles, and sagging.

👩‍⚕️ Why Morpheus8?

Smooths and tightens the skin without surgery or downtime.
Boosts collagen production for a youthful, glowing appearance.
Perfect for the face, neck, and other areas with visible signs of aging.

📞 Call us at 804-290-0060 or visit www.americanself.com to learn more.

#Morpheus8 #SkinTightening #DrHillelson #NonInvasiveReju","Morpheus8 - Dr. Ruth L. Hillelson - Richmond, VA",,Learn more,https://www.americanself.com/face/morpheus8,flat_spec,provider_authority,no_offer,learn_educate,product_aware,trust_safety,mid_consideration,laxity_tightening,yes,morpheus8,rf_microneedling,downtime_denied,provider_on_camera,none,none,city_or_neighborhood_named,1,0,3,yes,'non-invasive treatment' (Morpheus8 is minimally invasive); 'without surgery or downtime'; 'lift the skin',holds,ad Morpheus8 by Dr. Hillelson; page Morpheus8 treatment page,0.7,0.5,0.6,0.95,0.85,0.95,0.5,0.6,0.85,0.95,0.9,0.85,0.9,0.95,0.9,0.95,0.7,0.95,"{""hook_archetype"": [""curiosity_tease"", 0.3], ""format"": [""educational_howto"", 0.35], ""driver"": [""transformation"", 0.45], ""funnel"": [""cold_prospecting"", 0.35]}",Morpheus8,,0,thumbs/785080190610159.jpg,treatment_in_progress,light,no,yes,two_plus,yes,clinic_real,warm_skin_tones,no,Morpheus8 handpiece on patient's neck with Dr. Ruth Hillelson inset portrait,0.8
876536261976538,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=876536261976538,"Hillelson-Whipple clinic, Plastic Surgery and Orthopaedics","Hillelson-Whipple clinic, Plastic Surgery and Orthopaedics",715761651796810,single_location,37,1,Fac|Ins|Mes,carousel_image,CAROUSEL,"Want tighter skin, improved texture, and a more sculpted look — without surgery or extended downtime?

Dr. Ruth Hillelson offers advanced Morpheus8 radiofrequency microneedling to target deep layers of skin and tissue, stimulating collagen, reducing wrinkles, and contouring the face and neck.

A board-certified plastic surgeon with over 30 years of experience, Dr. Hillelson performs every treatment herself — no technicians, no handoffs, just expert, personalized care you can trust.

For questions or to book your consultation:

📞 Call us at 804-290-0060

🌐 Learn more at AmericanSelf.com",Home, ,Learn more,https://www.americanself.com/face/morpheus8,question,provider_authority,free_consult,learn_educate,product_aware,trust_safety,mid_consideration,laxity_tightening,yes,morpheus8,rf_microneedling,downtime_minimized,stat_or_study,none,board_certified_named,none,1,1,2,no,,holds,"ad Morpheus8 + book consultation; page Morpheus8 with Request Your Consultation, free not stated",0.7,0.5,0.6,0.6,0.6,0.95,0.65,0.65,0.85,0.95,0.9,0.6,0.5,0.95,0.9,0.7,0.7,0.8,"{""hook_archetype"": [""problem_callout"", 0.4], ""format"": [""problem_solution"", 0.35], ""offer"": [""no_offer"", 0.35], ""cta_intent"": [""call_now"", 0.35], ""driver"": [""transformation"", 0.35], ""downtime_handling"": [""not_mentioned"", 0.35], ""proof_asset"": [""none"", 0.4]}",Morpheus8,,0,thumbs/876536261976538.jpg,provider_on_camera,heavy,no,yes,two_plus,no,template_graphic,white_clean,no,"Dr. Hillelson portrait beside Morpheus8 treatment photo, skin tightening headline",0.75
1643186613367806,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=1643186613367806,Consultants in Ophthalmic and Facial Plastic Surgery,Consultants in Ophthalmic and Facial Plastic Surgery,513045908882433,single_location,183,2,Fac|Ins|Aud|Mes,image,IMAGE,"Transform your look with Dr. Mikkilineni! 💫✨ Specializing in eyelid, orbital & facial surgery, plus Botox treatments, laser skin resurfacing & fillers. Book your appointment now!",Welcome Dr. Mikkilineni,Easily see what appointment times are available online!,Book now,https://eyelidpros.rtrk.com/,flat_spec,provider_authority,no_offer,book_appointment,unaware,trust_safety,cold_prospecting,unspecified,no,,unspecified,not_mentioned,none,none,none,none,0,0,3,no,,holds,"generic eyelid/facial surgery + Botox/laser ad; oculoplastic homepage, laser only in menu",0.7,0.55,0.55,0.95,0.9,0.45,0.6,0.75,0.9,0.9,0.7,0.9,0.9,0.95,0.9,0.85,0.8,0.7,"{""hook_archetype"": [""bold_claim"", 0.35], ""format"": [""catalog_generic"", 0.4], ""awareness_stage"": [""solution_aware"", 0.4], ""driver"": [""transformation"", 0.3]}",skin resurfacing|laser resurfacing|laser facial,1680383642978625,1,thumbs/1643186613367806.jpg,provider_on_camera,none,no,no,one,no,polished_studio,white_clean,no,Professional headshot of smiling woman in blazer on white background,0.6
2230499117763521,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=2230499117763521,Mia Bella Aesthetics,Mia Bella Aesthetics,106043345352753,single_location,71,1,Fac|Ins|Aud|Mes|Thr,carousel_image,CAROUSEL,"Why CoolPeel is the #1 CO₂ Treatment ⚡️
CoolPeel delivers all the skin rejuvenating benefits of a traditional CO₂ laser — smoother texture, minimized pores, and brighter, tighter skin — with little to no downtime. It’s safe, effective, and the gold standard for modern resurfacing.
📞302-464-6063
💻miabella-aesthetics.com
📧info@miabella-aesthetics.com",Mia Bella Aesthetics, ,Book now,http://miabella-aesthetics.com/,bold_claim,comparison_switch,no_offer,book_appointment,product_aware,downtime_avoidance,mid_consideration,texture_pores,yes,coolpeel,ablative_co2_erbium,downtime_minimized,none,none,none,city_or_neighborhood_named,1,0,3,yes,"'the #1 CO₂ Treatment'; 'It's safe, effective, and the gold standard' (unsupported superiority + safety claim)",drifts,"ad CoolPeel CO2; generic homepage about payment plans, CoolPeel only in menu",0.7,0.8,0.4,0.8,0.85,0.95,0.45,0.55,0.55,0.95,0.9,0.55,0.55,0.95,0.9,0.9,0.75,0.85,"{""format"": [""educational_howto"", 0.35], ""driver"": [""trust_safety"", 0.35], ""funnel"": [""cold_prospecting"", 0.4], ""indication"": [""general_glow"", 0.4], ""downtime_handling"": [""downtime_denied"", 0.4], ""proof_asset"": [""before_after_photo"", 0.4]}",skin resurfacing|laser resurfacing|CO2 laser|CoolPeel,,0,thumbs/2230499117763521.jpg,text_graphic_offer,heavy,no,yes,none,no,template_graphic,dark_moody,no,"'Laser season is right now' dark graphic listing hair removal, CoolPeel CO2, IPL",0.9
1551087303458268,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=1551087303458268,Mia Bella Aesthetics,Mia Bella Aesthetics,106043345352753,single_location,6,1,Fac|Ins|Aud|Mes|Thr,image,MULTI_IMAGES,"Spots? What spots? 

CoolPeel uses fractional CO₂ laser energy to resurface the skin and target sun damage, uneven tone, texture and fine lines—while stimulating fresh collagen along the way.

The goal? Brighter, smoother, more even-looking skin with minimal downtime.

And this before + after… 😍 The spots speak for themselves.

📍 Mia Bella Aesthetics

BOOK WITH US ⬇️

📞302-464-6063
💻miabella-aesthetics.com
💌info@miabella-aesthetics.com

👩🏼‍⚕️Marla Chiarelli MSN, APRN, CRNA
Marla Chiarelli MSN APRN CRNA
👩🏻‍⚕️Ally Henkels RN, MSN, CPN
Ally Henkels | Delaware Nurse Injector
👩🏻‍⚕️Sarah Lester LME
Sarah Esthetician

September SPECIAL 🫦 OVER $800 in SAVINGS

Purchase a CoolPL Face & Ne",,,,instant_form,problem_callout,before_after_showcase,event_flash_sale,lead_capture,product_aware,transformation,cold_prospecting,pigmentation_sun_damage,yes,coolpeel,ablative_co2_erbium,downtime_minimized,before_after_photo,exact_price,licensed_generic,state_named,1,3,1,yes,'Spots? What spots?' / 'The spots speak for themselves' (elimination implied); before + after shown with no results-may-vary disclaimer,instant_form_no_page,lead form ad,0.7,0.6,0.5,0.45,0.7,0.9,0.65,0.5,0.85,0.95,0.9,0.9,0.95,0.85,0.8,0.5,0.85,1.0,"{""hook_archetype"": [""question"", 0.35], ""format"": [""problem_solution"", 0.45], ""offer"": [""dollar_off"", 0.4], ""cta_intent"": [""call_now"", 0.25], ""driver"": [""price_value"", 0.3], ""funnel"": [""mid_consideration"", 0.35], ""geo_signal"": [""none"", 0.4]}",fractional laser|CoolPeel,,0,thumbs/1551087303458268.jpg,before_after,light,no,no,one,yes,clinic_real,mixed,no,"Four-panel before/after of woman's face profiles, one session label",0.85
1642576896874818,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=1642576896874818,LeVogue Med Spa,LeVogue Med Spa,102774859545319,single_location,194,1,Fac|Ins|Aud,image,IMAGE,"⭐Hey Cary Residents💫 CO2 LASER RESURFACING SPECIAL OFFER 💫 65% OFF Treatment! ✨ Limited Slots Available!

Dreaming of smoother, brighter, and younger-looking skin? 

Now’s your chance! For a limited time, enjoy an incredible offer: 65% OFF CO2 Laser Resurfacing, plus a FREE consultation! 💫

Transform Your Skin: CO2 Laser Resurfacing improves skin texture, reduces wrinkles, diminishes scars, and minimizes discoloration for a radiant and youthful glow! 😍

Customized Treatment: Your skin is unique, and so is your journey to beauty. Our expert providers will tailor the treatment to your skin’s needs for optimal results.

Safe and Professional: Trust your skin to experienced professionals. We",65% OFF CO2 Laser Facials →,Strictly limited,Learn more,instant_form,direct_offer,offer_promo,percent_off,lead_capture,most_aware,price_value,bottom_retargeting,general_glow,no,,ablative_co2_erbium,not_mentioned,none,none,licensed_generic,city_or_neighborhood_named,1,3,1,yes,"'diminishes scars', 'reduces wrinkles', 'Transform Your Skin', 'Safe and Professional' (med spa outcome + safety claims)",instant_form_no_page,lead form ad,0.7,0.95,0.85,0.75,0.85,0.75,0.85,0.6,0.5,0.9,0.9,0.9,0.85,0.95,0.8,0.9,0.7,1.0,"{""offer"": [""event_flash_sale"", 0.3], ""awareness_stage"": [""solution_aware"", 0.3], ""funnel"": [""cold_prospecting"", 0.35], ""indication"": [""texture_pores"", 0.3]}",skin resurfacing|laser resurfacing|CO2 laser,,0,,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,,
1074550781570426,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=1074550781570426,LeVogue Med Spa,LeVogue Med Spa,102774859545319,single_location,68,2,Fac|Ins|Aud,image,IMAGE,"Hey Cary & surrounding areas! 

👋 We are giving away 30 vouchers to get a FREE Sofwave™ Consultation, Skin Assessment & Sofwave™ Skin Treatment at 50% OFF!

Sofwave™ has been used globally for years with great success and is FDA-cleared for non-invasive skin tightening and rejuvenation in the US.

Skin concerns that have been treated successfully with Sofwave™ include:
✅ Fine Lines & Wrinkles
✅ Sagging Skin
✅ Loose Jawline
✅ Drooping Brows
✅ Neck Laxity
✅ Uneven Skin Texture
✅ Dull & Tired-Looking Skin
✅ Loss of Skin Firmness
✅ Early Signs of Aging
✅ & Much More!

The Sofwave™ device generates precise ultrasound energy to stimulate collagen and elastin production deep in the skin — without ",50% Off Sofwave™ + FREE Consultation!,Limited Spots Available!,Book now,instant_form,direct_offer,offer_promo,percent_off,lead_capture,most_aware,price_value,bottom_retargeting,laxity_tightening,yes,sofwave,unspecified,not_mentioned,stat_or_study,none,none,city_or_neighborhood_named,1,3,1,unclear,'Skin concerns that have been treated successfully... Drooping Brows... & Much More!' (broad outcome claims by med spa); 'used globally for years with great success',instant_form_no_page,lead form ad,0.7,0.95,0.8,0.65,0.6,0.7,0.8,0.6,0.8,0.95,0.85,0.6,0.7,0.95,0.9,0.9,0.5,1.0,"{""offer"": [""free_consult"", 0.3], ""cta_intent"": [""book_appointment"", 0.4], ""awareness_stage"": [""product_aware"", 0.3], ""driver"": [""trust_safety"", 0.25], ""funnel"": [""cold_prospecting"", 0.35], ""downtime_handling"": [""downtime_denied"", 0.3], ""claim_risk"": [""yes"", 0.4]}",Sofwave,1545179357351637,1,,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,,
1374567697998614,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=1374567697998614,LeVogue Med Spa,LeVogue Med Spa,102774859545319,single_location,8,1,Fac|Ins|Aud,carousel_image,DCO,"🚨 Temecula Ladies & Surrounding Areas! ✨

Experience a true skin transformation with CO₂ Laser Resurfacing by LeVogue Med Spa — one of the most trusted med spas.

This advanced laser treatment targets fine lines, wrinkles, sun damage, and uneven texture — revealing smoother, brighter, and more youthful-looking skin that looks as flawless as it feels.

🔥 We are offering 65% OFF CO₂ Laser Resurfacing, plus a FREE consultation!

This advanced treatment helps to improve:
✨ Under-eye wrinkles & crepey skin
✨ Full-face rejuvenation & smoother texture
✨ Fine lines & deeper wrinkles
✨ Acne scars & uneven skin
✨ Sun damage & pigmentation
✨ Skin tightening (face, neck & even hands)

✨ This is your m",65% OFF CO₂ Laser Resurfacing + FREE Consultation!,Limited-time offer!,Get offer,instant_form,direct_offer,offer_promo,percent_off,lead_capture,most_aware,price_value,bottom_retargeting,fine_lines_wrinkles,no,,ablative_co2_erbium,not_mentioned,none,none,none,city_or_neighborhood_named,1,3,1,yes,"'true skin transformation'; 'flawless'; 'one of the most trusted med spas'; broad outcome list (acne scars, skin tightening) by med spa",instant_form_no_page,lead form ad,0.7,0.95,0.85,0.75,0.85,0.75,0.85,0.6,0.6,0.9,0.9,0.9,0.85,0.95,0.9,0.9,0.65,1.0,"{""offer"": [""free_consult"", 0.3], ""awareness_stage"": [""solution_aware"", 0.3], ""funnel"": [""cold_prospecting"", 0.35], ""indication"": [""pigmentation_sun_damage"", 0.3], ""claim_risk"": [""unclear"", 0.3]}",laser resurfacing,,0,,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,,
1007027518655437,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=1007027518655437,Ageless Skin Rejuvenation Med-Spa,Ageless Skin Rejuvenation Med-Spa,442443379191659,single_location,161,1,Fac|Ins,image,IMAGE,"Tired of dark circles and under-eye concerns... Here's the chance to refresh and revive your undereye area without fillers or surgery!

At Ageless Skin Rejuvenation, we’re giving away a limited number of exclusive vouchers for our Solaria CO₂ Under-Eye Laser Treatment — now just $397!

This advanced CO₂ laser treatment uses fractional microbeam technology powered by radiofrequency to deliver deep skin ablation with precision. It treats only a portion of the skin at a time, which speeds up healing and minimizes downtime while delivering powerful resurfacing for deeper wrinkles, scars, and discoloration.

Solaria can help with:
✅ Improving skin laxity under the eyes
✅ Smoothing fine lines & wr",$397 Under-Eye Laser - Limited Down Time,Limited Time Offer!,Get offer,https://offer.agelessskinrejuvenation.com/397underyeyespecial,direct_offer,offer_promo,event_flash_sale,lead_capture,most_aware,price_value,bottom_retargeting,pigmentation_sun_damage,no,,ablative_co2_erbium,downtime_minimized,none,exact_price,none,none,1,3,1,unclear,'refresh and revive your undereye area without fillers or surgery'; dark-circle treatment claims by med spa (hedged 'can help with'),holds,ad $397 Solaria CO2 under-eye; page Solaria CO2 under-eye $397,0.7,0.55,0.6,0.5,0.7,0.6,0.6,0.6,0.4,0.9,0.9,0.9,0.9,0.85,0.9,0.85,0.5,0.95,"{""hook_archetype"": [""problem_callout"", 0.45], ""format"": [""problem_solution"", 0.4], ""offer"": [""first_treatment_price"", 0.35], ""cta_intent"": [""learn_educate"", 0.3], ""awareness_stage"": [""product_aware"", 0.35], ""driver"": [""transformation"", 0.35], ""funnel"": [""cold_prospecting"", 0.35], ""indication"": [""laxity_tightening"", 0.35], ""claim_risk"": [""yes"", 0.4]}",skin resurfacing|laser resurfacing|CO2 laser|fractional laser,,0,thumbs/1007027518655437.jpg,treatment_in_progress,heavy,no,yes,two_plus,no,template_graphic,pastel_soft,no,Solaria CO2 under-eye treatment benefits list beside provider treating patient,0.85
2287194508703265,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=2287194508703265,Ageless Skin Rejuvenation Med-Spa,Ageless Skin Rejuvenation Med-Spa,442443379191659,single_location,112,1,Fac|Ins,video,VIDEO,"Tired of dark circles and under-eye concerns... Here's the chance to refresh and revive your undereye area without fillers or surgery!

At Ageless Skin Rejuvenation, we’re giving away a limited number of exclusive vouchers for our Solaria CO₂ Under-Eye Laser Treatment — now just $397!

This advanced CO₂ laser treatment uses fractional microbeam technology powered by radiofrequency to deliver deep skin ablation with precision. It treats only a portion of the skin at a time, which speeds up healing and minimizes downtime while delivering powerful resurfacing for deeper wrinkles, scars, and discoloration.

Solaria can help with:
✅ Improving skin laxity under the eyes
✅ Smoothing fine lines & wr",$397 Under-Eye Laser - Limited Down Time,Limited Time Offer!,See details,https://offer.agelessskinrejuvenation.com/397underyeyespecial,direct_offer,offer_promo,event_flash_sale,lead_capture,most_aware,price_value,bottom_retargeting,pigmentation_sun_damage,no,,ablative_co2_erbium,downtime_minimized,none,exact_price,none,none,1,3,1,unclear,'refresh and revive your undereye area without fillers or surgery'; dark-circle treatment claims by med spa (hedged 'can help with'),holds,ad $397 Solaria CO2 under-eye; page Solaria CO2 under-eye $397,0.7,0.55,0.6,0.5,0.7,0.6,0.6,0.6,0.4,0.9,0.9,0.9,0.9,0.85,0.9,0.85,0.5,0.95,"{""hook_archetype"": [""problem_callout"", 0.45], ""format"": [""problem_solution"", 0.4], ""offer"": [""first_treatment_price"", 0.35], ""cta_intent"": [""learn_educate"", 0.3], ""awareness_stage"": [""product_aware"", 0.35], ""driver"": [""transformation"", 0.35], ""funnel"": [""cold_prospecting"", 0.35], ""indication"": [""laxity_tightening"", 0.35], ""claim_risk"": [""yes"", 0.4]}",skin resurfacing|laser resurfacing|fractional laser,,0,thumbs/2287194508703265.jpg,provider_on_camera,none,no,no,one,no,clinic_real,white_clean,no,Nurse in black scrubs with name embroidery speaking in bright room,0.9
950366421215495,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=950366421215495,Infusion Wellness Center,Infusion Wellness Center,129984004050393,single_location,135,6,Fac|Ins|Aud|Mes|Thr,video,VIDEO,"Montgomery Area Ladies! Say goodbye to dark spots, enlarged pores, and uneven texture with the Ultra GLO resurfacing facial!

Each treatment reverses up to 5 years of structural damage to your skin, leaving you with younger-looking skin and a glowing complexion!

The best part is that there is ZERO downtime with this new resurfacing technology so you see results fast and get back to your busy schedule with your new look and radiant complexion!

Don't miss out on our intro offer!

Claim your Ultra GLO Resurfacing Facial offer and get your neck and chest treated for free!

Also, ask about the free bonus Laser Lip Plump!👄

All for only $299 for a limited time!

Click the link below! 

Schedule","✨Erase Dark Spots, Shrink Pores, Improve Skin Texture with the Ultra GLO",$299 Limited Time Offer Claim Now!,Get offer,https://infusioncryoandlaserlc.com/ultraglo,bold_claim,offer_promo,first_treatment_price,lead_capture,most_aware,transformation,bottom_retargeting,pigmentation_sun_damage,no,,unspecified,downtime_denied,none,exact_price,none,city_or_neighborhood_named,2,3,1,yes,'Erase Dark Spots'; 'reverses up to 5 years of structural damage'; 'ZERO downtime',holds,ad Ultra GLO $299 face+neck+chest+lip plump; page identical,0.7,0.6,0.55,0.45,0.8,0.55,0.4,0.55,0.6,0.9,0.7,0.95,0.5,0.85,0.9,0.9,0.95,0.95,"{""hook_archetype"": [""problem_callout"", 0.35], ""format"": [""problem_solution"", 0.4], ""offer"": [""event_flash_sale"", 0.35], ""awareness_stage"": [""product_aware"", 0.4], ""driver"": [""price_value"", 0.35], ""funnel"": [""cold_prospecting"", 0.4], ""indication"": [""texture_pores"", 0.4], ""proof_asset"": [""stat_or_study"", 0.35]}",skin resurfacing|laser resurfacing|laser facial,1403143944980872|1089830640232722,2,thumbs/950366421215495.jpg,before_after,light,no,no,one,yes,template_graphic,pastel_soft,no,"Split before/after of woman's eye area, 'tighten loose skin' pink text",0.9
1381660713847999,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=1381660713847999,Infusion Wellness Center,Infusion Wellness Center,129984004050393,single_location,62,2,Fac|Ins|Aud|Mes|Thr,video,VIDEO,"Montgomery Area Ladies! Say goodbye to dark spots, enlarged pores, and uneven texture with the Ultra GLO resurfacing facial!

Each treatment reverses up to 5 years of structural damage to your skin, leaving you with younger-looking skin and a glowing complexion!

The best part is that there is ZERO downtime with this new resurfacing technology so you see results fast and get back to your busy schedule with your new look and radiant complexion!

Don't miss out on our intro offer!

Claim your Ultra GLO Resurfacing Facial offer and get your neck and chest treated for free!

Also, ask about the free bonus Laser Lip Plump!👄

All for only $299 for a limited time!

Click the link below! 

Schedule","✨Erase Dark Spots Under Your Eyes, Improve Skin Texture with the Ultra GLO",$299 Limited Time Offer Claim Now!,Get offer,https://infusioncryoandlaserlc.com/ultraglo,bold_claim,offer_promo,first_treatment_price,lead_capture,most_aware,transformation,bottom_retargeting,pigmentation_sun_damage,no,,unspecified,downtime_denied,none,exact_price,none,city_or_neighborhood_named,2,3,1,yes,'Erase Dark Spots'; 'reverses up to 5 years of structural damage'; 'ZERO downtime',holds,ad Ultra GLO $299 face+neck+chest+lip plump; page identical,0.7,0.6,0.55,0.45,0.8,0.55,0.4,0.55,0.6,0.9,0.7,0.95,0.5,0.85,0.9,0.9,0.95,0.95,"{""hook_archetype"": [""problem_callout"", 0.35], ""format"": [""problem_solution"", 0.4], ""offer"": [""event_flash_sale"", 0.35], ""awareness_stage"": [""product_aware"", 0.4], ""driver"": [""price_value"", 0.35], ""funnel"": [""cold_prospecting"", 0.4], ""indication"": [""texture_pores"", 0.4], ""proof_asset"": [""stat_or_study"", 0.35]}",skin resurfacing|laser resurfacing|laser facial,,0,thumbs/1381660713847999.jpg,provider_on_camera,light,no,no,one,no,clinic_real,white_clean,no,"Red-haired woman in black top speaking to camera, 'but dark spots' caption",0.6
